SMALL_AREA,OBJECTID,GUID,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,GEOGID,ESRI_OID,Shape__Are,Shape__Len,Cluster
267146005,6831,4c07d11e-0ad1-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3038,267146,Tallaght-Oldbawn,267146005,A267146005,6831,0.000107163,0.072717796,4
267137001,6832,4c07d11e-0ad2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3029,267137,Tallaght-Belgard,267137001,A267137001,6832,0.000337476,0.09270985,3
267083002,6833,4c07d11e-0ad3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3011,267083,Edmondstown,267083002,A267083002,6833,0.000152549,0.090072769,5
267153001,6834,4c07d11e-0ad4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3045,267153,Templeogue-Osprey,267153001,A267153001,6834,0.00014709,0.072244055,4
267142014,6835,4c07d11e-0ad5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3034,267142,Tallaght-Kilnamanagh,267142014,A267142014,6835,0.000173906,0.07158609,4
267075008,6836,4c07d11e-0b16-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5051,267075,Dún Laoghaire-Salthill,267075008,A267075008,6836,2.11E-05,0.076946461,1
267067003,6837,4c07d11e-0b17-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5042,267067,Dún Laoghaire-East Central,267067003,A267067003,6837,1.46E-05,0.039600803,7
267103002,6840,4c07d11e-0b1a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3017,267103,Lucan-St. Helen's,267103002,A267103002,6840,4.12E-05,0.063417803,4
267103003,6841,4c07d11e-0b1b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3017,267103,Lucan-St. Helen's,267103003,A267103003,6841,0.000135073,0.089845154,4
267028004/02,6843,4c07d11e-0b1e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4009,267028,Blanchardstown-Blakestown,267028004/02,A267028004/02,6843,0.00023568,0.095883741,5
267099020,6845,4c07d11e-0b7d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4026,267099,Kinsaley,267099020,A267099020,6845,0.00038325,0.1339501,2
267099028/02,6846,4c07d11e-0b7e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4026,267099,Kinsaley,267099028,A267099028,6846,0.000165368,0.059253231,4
267099031,6847,4c07d11e-0b7f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4026,267099,Kinsaley,267099031,A267099031,6847,0.000181367,0.081502479,5
267099028/01,6848,4c07d11e-0b80-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4026,267099,Kinsaley,267099028,A267099028,6848,0.000118813,0.051519235,5
267131001,6849,4c07d11e-0b81-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4037,267131,Swords-Glasmore,267131001,A267131001,6849,0.000447686,0.12894712,5
267051001,6913,4c07d11e-0ad6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3008,267051,Clondalkin-Moorfield,267051001,A267051001,6913,0.000115576,0.053267809,3
267050037,6914,4c07d11e-0ad7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3007,267050,Clondalkin-Monastery,267050037,A267050037,6914,0.000248394,0.087547404,2
268040005,6915,4c07d11e-0ad8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2097,268040,Cherry Orchard C,268040005,A268040005,6915,0.000118466,0.080106187,1
267092005,6917,4c07d11e-0ada-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5057,267092,Glencullen,267092005,A267092005,6917,0.000570901,0.105088726,4
267092004,6918,4c07d11e-0adb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5057,267092,Glencullen,267092004,A267092004,6918,0.000168615,0.068090024,4
267092021,6919,4c07d11e-0adc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5057,267092,Glencullen,267092021,A267092021,6919,0.000157114,0.068722343,4
267092056,6920,4c07d11e-0add-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5057,267092,Glencullen,267092056,A267092056,6920,0.000141817,0.053433234,5
267029013/01,6923,4c07d11e-0b32-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4010,267029,Blanchardstown-Coolmine,267029013,A267029013,6923,8.13E-05,0.043999779,2
267040060,6925,4c07d11e-0b34-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Fingal,4016,267040,Castleknock-Knockmaroon,267040060,A267040060,6925,0.00020789,0.097181719,4
267132044,6927,4c07d11e-0b9d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4036,267132,Swords-Forrest,267132044,A267132044,6927,9.11E-05,0.070969282,5
267134007/267134025,6928,4c07d11e-0b9e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4039,267134,Swords-Seatown,267134007/267134025,A267134007/267134025,6928,0.000232827,0.093705369,5
267106005,6929,4c07d11e-0b9f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4030,267106,Malahide West,267106005,A267106005,6929,0.000170266,0.079632059,4
267111001,6930,4c07d11e-0ba0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4032,267111,Portmarnock South,267111001,A267111001,6930,0.000231083,0.109374837,3
267112001,5552,4c07d11e-0d4b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3021,267112,Rathcoole,267112001,A267112001,5552,0.001307037,0.208504522,5
267112002,5553,4c07d11e-0d4c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3021,267112,Rathcoole,267112002,A267112002,5553,0.000526141,0.128420817,4
267119001,5554,4c07d11e-0d4d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3027,267119,Saggart,267119001,A267119001,5554,0.000372256,0.126059608,5
267119003,5555,4c07d11e-0d4e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3027,267119,Saggart,267119003,A267119003,5555,0.000474534,0.105002526,4
267035002,5556,4c07d11e-0d4f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3003,267035,Bohernabreena,267035002,A267035002,5556,0.00063985,0.162176762,4
267035011,5557,4c07d11e-0d50-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3003,267035,Bohernabreena,267035011,A267035011,5557,0.000310834,0.124202224,4
267035012,5558,4c07d11e-0d51-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3003,267035,Bohernabreena,267035012,A267035012,5558,0.001085332,0.158984271,5
267107001,5559,4c07d11e-0d52-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3018,267107,Newcastle,267107001,A267107001,5559,0.000672992,0.15306876,5
267119002,5560,4c07d11e-0d53-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3027,267119,Saggart,267119002,A267119002,5560,0.000621692,0.198913517,5
267107005/02,5561,4c07d11e-0d54-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3018,267107,Newcastle,267107005,A267107005,5561,0.00077145,0.156239442,5
267107005/01,5562,4c07d11e-0d55-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3018,267107,Newcastle,267107005,A267107005,5562,0.000694969,0.145541048,3
267053001,5563,4c07d11e-0d56-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3010,267053,Clondalkin Village,267053001,A267053001,5563,0.000602649,0.143150574,3
267048001,5564,4c07d11e-0d57-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3005,267048,Clondalkin-Cappaghmore,267048001,A267048001,5564,0.000197631,0.072405123,6
267047006,5565,4c07d11e-0d58-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3004,267047,Clondalkin-Ballymount,267047006,A267047006,5565,0.0003962,0.13037496,4
267090003,8344,4c07d11e-1634-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5056,267090,Foxrock-Torquay,267090003,A267090003,8344,3.97E-05,0.031662848,4
267039007,8345,4c07d11e-1635-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5021,267039,Cabinteely-Pottery,267039007,A267039007,8345,2.72E-05,0.029029901,4
268070008,8353,4c07d11e-04ec-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2058,268070,Grace Park,268070008,A268070008,8353,5.55E-06,0.020931486,7
268048015,8354,4c07d11e-04ed-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2044,268048,Clontarf West C,268048015,A268048015,8354,6.60E-05,0.043505285,4
268043001,8355,4c07d11e-04ee-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2039,268043,Clontarf East C,268043001,A268043001,8355,1.43E-05,0.022716468,4
267160006,8383,4c07d11e-0473-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4042,267160,Turnapin,267160006,A267160006,8383,9.36E-06,0.022158402,7
268089011,8384,4c07d11e-0474-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2070,268089,Kilmore B,268089011,A268089011,8384,2.32E-05,0.031844881,3
267028005,8385,4c07d11e-165d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4009,267028,Blanchardstown-Blakestown,267028005,A267028005,8385,1.41E-05,0.030556207,2
267128001,8386,4c07d11e-163f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5067,267128,Stillorgan-Mount Merrion,267128001,A267128001,8386,1.21E-05,0.021306853,4
267056002,8387,4c07d11e-1665-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dún Laoghaire-Rathdown,5027,267056,Clonskeagh-Belfield,267056002,A267056002,8387,5.82E-05,0.039309872,4
268113016,8388,4c07d11e-1671-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2128,268113,Pembroke East D,268113016,A268113016,8388,7.04E-05,0.041377746,3
268071026/268071027/268071002/02,8389,4c07d11e-04a8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2059,268071,Grange A,268071002,A268071002,8389,4.73E-05,0.050238924,2
268037002,8390,4c07d11e-1669-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2094,268037,Chapelizod,268037002,A268037002,8390,2.10E-05,0.020073449,6
267028002,8391,4c07d11e-1638-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4009,267028,Blanchardstown-Blakestown,267028002,A267028002,8391,1.71E-05,0.029951644,4
267095024,8395,4c07d11e-04c6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095024,A267095024,8395,1.70E-05,0.02571606,4
267095016,8396,4c07d11e-04cd-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095016,A267095016,8396,1.36E-05,0.020515073,4
267095022,8397,4c07d11e-04ce-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095022,A267095022,8397,2.60E-05,0.06932472,7
267095033,8398,4c07d11e-04cf-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095033,A267095033,8398,5.53E-05,0.05024632,4
267095031,8399,4c07d11e-04d0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4024,267095,Howth,267095031,A267095031,8399,5.80E-05,0.059831184,4
267077009,8400,4c07d11e-16ce-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5052,267077,Dún Laoghaire-West Central,267077009,A267077009,8400,1.26E-05,0.034550867,7
267064003/267064004,8401,4c07d11e-16cf-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5034,267064,Dalkey-Coliemore,267064003/267064004,A267064003/267064004,8401,2.61E-05,0.044912082,3
267103011,8402,4c07d11e-16d0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3017,267103,Lucan-St. Helen's,267103011,A267103011,8402,3.86E-05,0.031280917,5
267108001,8422,4c07d11e-1666-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3019,267108,Palmerston Village,267108001,A267108001,8422,4.18E-05,0.028498822,3
268061011,8423,4c07d11e-1667-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2105,268061,Drumfinn,268061011,A268061011,8423,3.23E-05,0.035606695,3
267109015,8424,4c07d11e-1668-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,South Dublin,3020,267109,Palmerston West,267109015,A267109015,8424,0.000101395,0.056213853,4
268065007,8427,4c07d11e-045e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2053,268065,Finglas North C,268065007,A268065007,8427,4.73E-06,0.016871659,4
268064009,8428,4c07d11e-045f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2052,268064,Finglas North B,268064009,A268064009,8428,1.46E-05,0.022913831,3
268011012,8429,4c07d11e-0460-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2013,268011,Ballygall C,268011012,A268011012,8429,2.11E-05,0.037248876,4
267040064,8430,4c07d11e-1684-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Fingal,4016,267040,Castleknock-Knockmaroon,267040064,A267040064,8430,4.71E-05,0.045645574,5
267033001,8431,4c07d11e-1613-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4014,267033,Blanchardstown-Roselawn,267033001,A267033001,8431,1.15E-05,0.022758862,4
267030004,8432,4c07d11e-1614-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4011,267030,Blanchardstown-Corduff,267030004,A267030004,8432,3.09E-05,0.032033399,4
268113008,8433,4c07d11e-1672-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2128,268113,Pembroke East D,268113008,A268113008,8433,3.17E-05,0.0294769,7
268037003,8434,4c07d11e-1675-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2094,268037,Chapelizod,268037003,A268037003,8434,2.26E-05,0.033610283,7
267030012,8435,4c07d11e-1620-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4011,267030,Blanchardstown-Corduff,267030012,A267030012,8435,7.50E-05,0.043466344,6
267039013,8440,4c07d11e-169a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5021,267039,Cabinteely-Pottery,267039013,A267039013,8440,3.63E-05,0.039296724,4
267103015,8443,4c07d11e-161f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3017,267103,Lucan-St. Helen's,267103015,A267103015,8443,1.52E-05,0.015966505,4
267110004,8454,4c56aeb8-a302-46be-e053-ca3ca8c073b1,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4031,267110,Portmarnock North,267110004,A267110004,8454,8.45E-06,0.01799064,4
268013006,8464,4c07d11e-0461-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2012,268013,Ballygall B,268013006,A268013006,8464,3.55E-05,0.039718663,3
268019002,8465,4c07d11e-0462-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2019,268019,Ballymun E,268019002,A268019002,8465,5.73E-06,0.028750136,4
268019001,8466,4c07d11e-047b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2019,268019,Ballymun E,268019001,A268019001,8466,8.24E-06,0.030394251,4
268011002,8467,4c07d11e-047c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2013,268011,Ballygall C,268011002,A268011002,8467,7.57E-06,0.029305601,4
267030009,8468,4c07d11e-1615-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4011,267030,Blanchardstown-Corduff,267030009,A267030009,8468,2.42E-05,0.026123773,6
268058008,8469,4c07d11e-04d8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2047,268058,Drumcondra South A,268058008,A268058008,8469,4.05E-05,0.029065611,4
268067015,8470,4c07d11e-1621-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2055,268067,Finglas South B,268067015,A268067015,8470,2.87E-05,0.027172635,5
268063011,8471,4c07d11e-1622-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2051,268063,Finglas North A,268063011,A268063011,8471,2.55E-05,0.030558392,6
267103030,8472,4c07d11e-1628-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3017,267103,Lucan-St. Helen's,267103030,A267103030,8472,3.35E-05,0.03793712,7
267028019,8476,4c07d11e-164f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4009,267028,Blanchardstown-Blakestown,267028019,A267028019,8476,3.69E-05,0.046890319,3
267029035,8477,4c07d11e-1650-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4010,267029,Blanchardstown-Coolmine,267029035,A267029035,8477,8.26E-06,0.024642275,5
267039015,8481,4c07d11e-16a3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5021,267039,Cabinteely-Pottery,267039015,A267039015,8481,2.94E-05,0.0330102,3
267061003,8482,4c07d11e-16bb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5036,267061,Dalkey Upper,267061003,A267061003,8482,1.68E-05,0.023196976,4
268044004,8505,4c07d11e-04da-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2040,268044,Clontarf East D,268044004,A268044004,8505,1.16E-05,0.019623742,4
268070022,8506,4c07d11e-04e2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2058,268070,Grace Park,268070022,A268070022,8506,5.87E-05,0.036986376,3
268070015,8507,4c07d11e-04e3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2058,268070,Grace Park,268070015,A268070015,8507,8.53E-06,0.027682392,4
267160001,8508,4c07d11e-0475-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4042,267160,Turnapin,267160001,A267160001,8508,8.17E-05,0.041199184,3
268044003,8516,4c07d11e-04d9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,NA,Dublin City,2040,268044,Clontarf East D,268044003,A268044003,8516,1.12E-05,0.024473209,7
268122003,8517,4c07d11e-049a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2081,268122,Priorswood B,268122003,A268122003,8517,1.85E-05,0.022466508,6
268119010,8518,4c07d11e-049b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2082,268119,Priorswood C,268119010,A268119010,8518,6.26E-05,0.053665916,6
267005003,8519,4c07d11e-04e4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4005,267005,Balgriffin,267005003,A267005003,8519,0.000117033,0.061984757,5
267101013,8520,4c07d11e-162b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3016,267101,Lucan Heights,267101013,A267101013,8520,3.14E-05,0.031817961,5
267101005,8521,4c07d11e-162c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3016,267101,Lucan Heights,267101005,A267101005,8521,1.36E-05,0.025407545,5
267100081,8522,4c07d11e-1636-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,SD,South Dublin,3015,267100,Lucan-Esker,267100081,A267100081,8522,9.02E-05,0.050887516,5
267040042,8523,4c07d11e-1637-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4016,267040,Castleknock-Knockmaroon,267040042,A267040042,8523,5.28E-05,0.042049987,5
267029029,8524,4c07d11e-1651-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4010,267029,Blanchardstown-Coolmine,267029029,A267029029,8524,1.80E-05,0.021909516,2
267029007,8525,4c07d11e-1652-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4010,267029,Blanchardstown-Coolmine,267029007,A267029007,8525,2.46E-05,0.027477256,3
267029013/02,8526,4c07d11e-1653-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4010,267029,Blanchardstown-Coolmine,267029013,A267029013,8526,4.99E-05,0.031033675,1
267028040,8527,4c07d11e-165c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4009,267028,Blanchardstown-Blakestown,267028040,A267028040,8527,4.48E-05,0.030737593,2
268089005,8528,4c07d11e-0472-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,2070,268089,Kilmore B,268089005,A268089005,8528,4.95E-06,0.025920761,3
267060005,8532,4c07d11e-16c4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5035,267060,Dalkey Hill,267060005,A267060005,8532,1.13E-05,0.024403139,4
267063003,8533,4c07d11e-16c5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DR,Dún Laoghaire-Rathdown,5033,267063,Dalkey-Bullock,267063003,A267063003,8533,1.52E-05,0.018828585,4
267099026,8554,4c07d11e-04e5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4026,267099,Kinsaley,267099026,A267099026,8554,2.84E-05,0.034991033,2
267099027,8555,4c07d11e-04e6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4026,267099,Kinsaley,267099027,A267099027,8555,6.59E-05,0.051352434,4
267040012,8556,4c07d11e-1676-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,FL,Fingal,4016,267040,Castleknock-Knockmaroon,267040012,A267040012,8556,1.09E-05,0.022419088,4
